date,gold_futures,silver_futures,platinum_futures,palladium_futures,gold_spot,silver_spot,platinum_spot,palladium_spot
2022-11-29,1756.3,21.392,1010.5,1830.2,1749.795,21.2585,1006.12,1841.0
2022-11-30,1753.2,21.727,1040.2,1862.3,1768.615,22.1925,1037.85,1887.27
2022-12-01,1808.2,22.786,1056.6,1942.6,1802.935,22.7495,1044.75,1946.25
2022-12-05,1774.3,22.324,1009.9,1857.6,1768.77,22.251,1000.82,1880.5
2022-12-06,1775.5,22.256,998.0,1847.8,1771.09,22.198,991.475,1854.17
2022-12-07,1791.0,22.837,1014.3,1850.6,1786.13,22.725,1006.65,1852.0
2022-12-08,1794.2,23.157,1017.4,1927.1,1789.09,23.067,1010.17,1932.42
2022-12-12,1785.0,23.314,1010.8,1880.4,1781.41,23.315,1001.5,1883.9
2022-12-13,1818.3,23.909,1041.8,1933.0,1810.61,23.733,1037.5,1929.92
2022-12-14,1811.5,24.049,1042.1,1918.4,1807.42,23.937,1031.5,1918.92
2022-12-15,1780.6,23.229,1016.9,1809.9,1776.9,23.092,1008.02,1790.07
2022-12-19,1791.0,23.117,993.9,1661.2,1787.75,22.987,983.025,1677.85
2022-12-20,1818.6,24.183,1020.9,1729.8,1817.83,24.148,1012.45,1739.17
2022-12-21,1818.5,24.121,1010.3,1663.1,1814.37,23.97,1004.07,1696.5
2022-12-22,1788.5,23.561,990.5,1668.7,1792.45,23.573,982.55,1687.8
2022-12-27,1816.3,24.142,1032.7,1822.6,1813.63,24.045,1021.3,1839.22
2022-12-28,1808.8,23.756,1019.8,1781.3,1804.35,23.549,1009.47,1787.8
2022-12-29,1826.0,24.25,1065.0,1816.4,1815.02,23.906,1057.0,1819.2
2023-01-03,1846.1,24.236,1093.3,1692.9,1839.54,24.009,1087.0,1712.95
2023-01-04,1859.0,23.964,1092.3,1796.7,1854.66,23.76,1081.97,1796.12
2023-01-05,1840.6,23.424,1069.6,1732.7,1832.96,23.243,1061.5,1739.55
2023-01-09,1877.8,23.871,1098.6,1775.4,1871.78,23.655,1082.97,1779.52
2023-01-10,1876.5,23.665,1088.5,1777.3,1876.96,23.609,1082.7,1777.02
2023-01-11,1878.9,23.481,1084.3,1781.1,1875.65,23.417,1074.15,1780.12
2023-01-12,1898.8,24.004,1084.3,1790.9,1896.87,23.774,1072.0,1796.52
2023-01-17,1909.9,24.068,1046.9,1734.0,1908.67,23.933,1043.3,1745.27
2023-01-18,1907.0,23.647,1043.7,1706.0,1904.34,23.474,1041.92,1722.6
2023-01-19,1923.9,23.87,1041.1,1768.5,1932.17,23.838,1037.27,1759.97
2023-01-23,1928.6,23.554,1056.3,1701.4,1931.02,23.459,1052.5,1711.72
2023-01-24,1935.4,23.749,1066.8,1735.5,1937.3,23.671,1060.6,1744.5
2023-01-25,1942.6,23.941,1046.1,1687.9,1946.27,23.911,1042.5,1696.02
2023-01-26,1930.0,24.02,1023.0,1663.8,1929.18,23.915,1021.6,1676.62
2023-01-30,1930.2,23.821,1027.3,1632.4,1923.22,23.606,1014.5,1643.52
2023-01-31,1936.6,23.93,1027.4,1651.6,1928.28,23.733,1015.1,1652.52
2023-02-01,1934.3,23.703,1008.4,1636.2,1950.18,23.969,1009.0,1666.07
2023-02-02,1922.2,23.715,1038.2,1646.4,1912.64,23.464,1025.5,1662.27
2023-02-06,1871.2,22.337,980.6,1583.9,1867.69,22.273,974.525,1599.9
2023-02-07,1876.5,22.277,992.1,1642.9,1873.72,22.18,978.0,1645.95
2023-02-08,1882.2,22.52,993.1,1637.5,1875.55,22.322,974.3,1650.32
2023-02-09,1870.0,22.241,970.2,1617.8,1861.7,21.98,959.75,1633.47
2023-02-13,1855.1,21.942,963.0,1539.0,1853.45,21.993,957.325,1570.97
2023-02-14,1857.0,21.961,945.3,1467.6,1854.46,21.854,935.475,1498.32
2023-02-15,1837.0,21.659,923.9,1446.2,1835.91,21.624,917.5,1466.72
2023-02-16,1843.4,21.81,936.0,1525.6,1836.5,21.583,922.35,1511.42
2023-02-21,1834.2,21.97,954.0,1517.0,1835.01,21.838,946.0,1528.87
2023-02-22,1833.3,21.748,958.7,1478.8,1825.26,21.519,952.725,1485.57
2023-02-23,1818.8,21.376,951.2,1434.3,1822.37,21.317,950.525,1450.32
2023-02-27,1824.9,20.793,948.1,1437.2,1817.31,20.631,942.925,1428.67
2023-02-28,1836.7,21.071,961.6,1430.2,1826.8,20.897,955.55,1426.15
2023-03-01,1845.4,21.095,967.8,1446.9,1836.705,20.992,959.25,1445.47
2023-03-02,1840.5,20.901,969.2,1454.2,1835.75,20.899,964.05,1451.72
2023-03-06,1854.6,21.135,983.6,1433.8,1846.76,21.052,979.15,1446.47
2023-03-07,1820.0,20.199,941.7,1379.9,1813.23,20.075,934.9,1389.67
2023-03-08,1818.6,20.151,945.9,1371.4,1813.82,20.026,940.95,1376.52
2023-03-09,1834.6,20.165,954.3,1384.0,1830.86,20.07,948.6,1394.32
2023-03-13,1916.5,21.923,1007.6,1486.0,1910.27,21.777,1000.5,1477.37
2023-03-14,1910.9,22.04,1001.3,1527.0,1904.27,21.692,985.95,1506.42
2023-03-15,1931.3,21.882,973.4,1454.1,1920.35,21.797,964.425,1464.02
2023-03-16,1923.0,21.692,978.8,1418.6,1920.02,21.72,977.4,1432.05
2023-03-20,1982.8,22.646,997.4,1409.9,1978.36,22.537,994.2,1420.37
2023-03-21,1941.1,22.425,981.4,1392.4,1941.18,22.382,975.1,1404.65
2023-03-22,1949.6,22.786,988.1,1455.0,1965.71,22.888,982.5,1451.6
2023-03-23,1995.9,23.256,997.0,1442.1,1992.03,23.08,989.55,1436.97
2023-03-27,1953.8,23.145,982.5,1413.4,1956.52,23.078,976.875,1421.32
2023-03-28,1973.5,23.42,971.9,1424.0,1973.7,23.327,969.075,1424.47
2023-03-29,1966.9,23.466,985.5,1446.4,1964.52,23.34,971.5,1440.07
2023-03-30,1988.5,24.076,996.9,1463.6,1980.31,23.912,989.7,1462.07
2023-04-03,1991.3,24.118,996.4,1458.0,1984.565,23.986,991.95,1462.62
2023-04-04,2029.4,25.201,1029.0,1455.7,2020.665,25.0,1021.27,1467.5
2023-04-05,2026.8,25.143,1007.4,1425.3,2020.84,24.947,1003.3,1430.47
2023-04-10,1994.8,25.02,1002.9,1407.6,1991.35,24.872,997.0,1423.65
2023-04-11,2010.0,25.296,1005.1,1443.6,2003.62,25.052,998.5,1458.87
2023-04-12,2015.7,25.563,1027.5,1455.9,2014.94,25.504,1020.35,1473.8
2023-04-13,2045.8,26.035,1065.5,1495.6,2040.15,25.824,1051.67,1510.37
2023-04-17,1997.6,25.197,1059.6,1560.5,1995.16,25.036,1052.75,1560.32
2023-04-18,2010.3,25.368,1097.3,1642.9,2005.28,25.192,1082.05,1612.57
2023-04-19,1998.0,25.471,1105.7,1618.8,1994.79,25.287,1092.5,1614.97
2023-04-20,2009.8,25.478,1107.6,1588.7,2004.82,25.29,1098.0,1594.72
2023-04-24,1990.6,25.411,1097.7,1534.4,1989.1,25.159,1089.3,1540.37
2023-04-25,1995.1,24.978,1098.2,1480.9,1997.13,25.014,1090.87,1496.25
2023-04-26,1986.9,24.972,1106.0,1508.4,1989.46,24.884,1090.5,1510.7
2023-04-27,1999.0,25.209,1098.7,1484.3,1987.85,24.925,1084.35,1498.72
2023-05-01,1992.2,25.23,1070.8,1437.7,1982.48,24.995,1055.5,1455.0
2023-05-02,2023.3,25.619,1083.9,1415.0,2016.7,25.378,1066.75,1443.07
2023-05-03,2037.0,25.681,1067.5,1410.8,2038.64,25.574,1058.62,1432.4
2023-05-04,2055.7,26.227,1056.3,1435.6,2050.19,26.048,1048.3,1457.4
2023-05-08,2033.2,25.834,1091.9,1557.4,2021.49,25.558,1075.1,1556.67
2023-05-09,2042.9,25.898,1119.9,1574.0,2034.56,25.606,1108.85,1574.52
2023-05-10,2037.1,25.658,1123.1,1599.1,2030.185,25.395,1118.7,1613.17
2023-05-11,2020.5,24.424,1109.1,1548.4,2015.12,24.188,1097.2,1561.32
2023-05-15,2022.7,24.291,1079.0,1524.3,2016.46,24.094,1065.5,1529.52
2023-05-16,1993.0,23.893,1070.5,1493.6,1988.92,23.751,1063.0,1502.25
2023-05-17,1984.9,23.897,1086.4,1478.9,1981.57,23.743,1073.5,1486.95
2023-05-18,1959.8,23.633,1062.6,1444.2,1957.53,23.496,1057.1,1469.0
2023-05-22,1977.2,23.861,1081.8,1486.2,1971.82,23.629,1071.0,1492.52
2023-05-23,1974.5,23.624,1062.8,1440.7,1975.03,23.45,1056.07,1454.42
2023-05-24,1964.6,23.24,1034.7,1392.9,1957.36,23.065,1028.6,1418.12
2023-05-25,1943.7,22.91,1031.7,1409.6,1940.86,22.737,1025.0,1421.9
2023-05-30,1968.1,23.353,1028.1,1382.9,1959.43,23.194,1023.65,1410.22
2023-05-31,1973.1,23.696,1004.8,1344.4,1962.93,23.519,998.175,1369.62
2023-06-01,1986.5,24.096,1016.2,1376.1,1977.58,23.878,1009.82,1397.77
2023-06-05,1965.7,23.743,1041.3,1395.7,1961.89,23.577,1034.5,1415.27
2023-06-06,1972.9,23.779,1043.5,1397.2,1963.36,23.593,1036.95,1414.9
2023-06-07,1949.9,23.638,1029.9,1373.3,1940.01,23.444,1022.5,1397.47
2023-06-08,1969.9,24.455,1019.4,1343.7,1965.7,24.269,1015.0,1364.37
2023-06-12,1960.9,24.165,1000.3,1326.5,1957.49,24.063,994.825,1353.5
2023-06-13,1949.9,23.929,986.7,1344.0,1943.6,23.673,981.5,1362.37
2023-06-14,1960.1,24.212,984.3,1387.6,1941.97,23.923,982.5,1390.17
2023-06-15,1961.8,24.044,996.3,1382.7,1958.045,23.884,993.0,1399.8
2023-06-20,1938.9,23.334,971.9,1364.5,1936.325,23.156,965.0,1387.22
2023-06-21,1936.1,22.911,952.9,1329.7,1932.7,22.662,946.275,1355.27
2023-06-22,1915.0,22.567,929.1,1258.0,1913.77,22.255,926.95,1290.65
2023-06-26,1925.1,22.923,932.9,1288.1,1923.145,22.79,929.0,1310.02
2023-06-27,1915.1,23.049,934.0,1279.5,1913.765,22.86,928.5,1301.15
2023-06-28,1913.4,22.981,924.7,1232.3,1907.425,22.693,915.5,1261.47
2023-06-29,1917.9,22.798,906.8,1227.4,1908.235,22.574,899.175,1230.07
2023-07-03,1929.5,23.112,916.0,1227.0,1921.59,22.9045,914.575,1245.35
2023-07-05,1927.1,23.402,925.0,1257.9,1915.235,23.1285,919.5,1257.52
2023-07-06,1915.4,22.89,909.7,1239.4,1910.925,22.7205,906.0,1245.87
2023-07-10,1931.0,23.345,934.8,1236.7,1925.345,23.145,931.325,1243.37
2023-07-11,1937.1,23.281,932.4,1247.9,1932.225,23.1245,929.1,1253.62
2023-07-12,1961.7,24.31,956.6,1279.8,1957.425,24.1265,953.775,1282.67
2023-07-13,1963.8,24.949,983.4,1291.8,1960.475,24.8765,976.725,1294.42
2023-07-17,1956.4,25.018,987.5,1281.1,1954.935,24.839,980.475,1291.75
2023-07-18,1980.8,25.256,994.4,1316.5,1978.805,25.056,986.7,1319.12
2023-07-19,1980.8,25.387,984.8,1307.4,1977.01,25.156,975.5,1308.2
2023-07-20,1970.9,24.962,964.1,1275.3,1969.53,24.7625,959.875,1278.9
2023-07-24,1962.2,24.581,969.5,1268.8,1954.855,24.3455,961.2,1284.5
2023-07-25,1963.7,24.824,976.6,1281.2,1965.015,24.687,971.5,1290.85
2023-07-26,1970.1,24.97,972.0,1255.9,1972.295,24.935,967.525,1262.0
2023-07-27,1945.7,24.367,945.0,1236.6,1945.645,24.1325,937.675,1244.42
2023-07-31,1979.6,25.092,965.6,1286.0,1965.575,24.7555,954.725,1286.07
2023-08-01,1949.7,24.445,947.5,1247.1,1944.175,24.2965,934.5,1244.72
2023-08-02,1946.0,23.991,937.8,1251.1,1934.895,23.715,923.9,1246.9
2023-08-03,1939.9,23.816,929.8,1267.1,1934.165,23.5755,918.0,1258.57
2023-08-07,1940.7,23.352,934.8,1246.3,1936.645,23.1345,924.15,1247.97
2023-08-08,1930.8,22.922,911.4,1227.8,1925.305,22.7765,905.05,1231.32
2023-08-09,1921.9,22.841,899.8,1239.3,1914.785,22.6735,892.775,1237.77
2023-08-10,1920.1,22.929,921.6,1313.8,1912.375,22.698,911.425,1290.45
2023-08-14,1915.6,22.813,913.2,1281.3,1907.495,22.6025,904.65,1271.62
2023-08-15,1906.9,22.759,899.1,1246.7,1901.985,22.5325,892.025,1238.87
2023-08-16,1900.2,22.637,897.8,1220.2,1892.12,22.415,887.0,1209.35
2023-08-17,1887.2,22.821,902.0,1227.9,1889.38,22.6895,897.15,1222.72
2023-08-21,1895.7,23.443,919.7,1245.9,1894.68,23.3115,914.0,1248.52
2023-08-22,1898.6,23.553,931.2,1270.8,1897.45,23.4075,924.55,1259.87
2023-08-23,1920.5,24.495,943.9,1287.0,1915.605,24.313,933.5,1276.4
2023-08-24,1919.1,24.343,949.2,1251.5,1916.83,24.125,938.35,1245.07
2023-08-28,1918.5,24.369,978.4,1264.0,1920.235,24.2385,971.325,1249.27
2023-08-29,1936.4,24.901,989.2,1253.7,1937.465,24.722,982.0,1249.02
2023-08-30,1954.0,24.978,990.2,1235.5,1942.58,24.614,979.85,1230.9
2023-08-31,1947.0,24.692,981.2,1225.2,1940.095,24.438,972.4,1229.82
2023-09-05,1934.3,23.762,940.8,1220.5,1926.115,23.5455,931.0,1217.6
2023-09-06,1925.8,23.397,922.7,1217.2,1916.565,23.1745,914.625,1218.3
2023-09-07,1924.1,23.134,917.0,1221.5,1919.705,22.9715,909.5,1214.12
2023-09-11,1929.2,23.282,909.7,1225.7,1922.415,23.079,904.15,1221.82
2023-09-12,1917.2,23.301,920.2,1251.8,1913.425,23.0705,915.0,1243.82
2023-09-13,1914.4,23.08,912.5,1267.3,1908.245,22.8345,904.0,1253.7
2023-09-14,1914.4,22.902,917.6,1261.3,1910.635,22.648,911.45,1252.62
2023-09-18,1935.2,23.399,943.2,1250.5,1933.755,23.249,938.5,1254.32
2023-09-19,1935.3,23.351,953.4,1273.0,1931.435,23.2015,944.075,1263.22
2023-09-20,1948.6,23.728,949.6,1287.8,1930.405,23.2425,932.5,1269.77
2023-09-21,1921.2,23.582,931.6,1276.0,1920.11,23.4005,923.5,1270.37
2023-09-25,1918.2,23.277,923.6,1238.5,1915.995,23.1305,916.0,1233.92
2023-09-26,1901.6,23.086,914.2,1232.2,1900.665,22.8495,907.525,1230.9
2023-09-27,1872.3,22.609,895.5,1230.2,1875.06,22.546,891.3,1225.32
2023-09-28,1869.5,22.741,915.1,1278.5,1864.94,22.621,911.05,1270.55
2023-10-02,1838.2,21.421,886.8,1205.9,1827.89,21.044,882.05,1210.17
2023-10-03,1832.6,21.377,879.6,1192.9,1822.975,21.1625,872.0,1179.85
2023-10-04,1826.1,21.146,874.2,1172.0,1821.25,21.0085,870.0,1172.1
2023-10-05,1823.2,21.019,862.5,1144.9,1820.255,20.9725,864.5,1153.32
2023-10-09,1855.7,21.924,888.8,1131.9,1861.505,21.8865,890.45,1143.27
2023-10-10,1866.7,21.953,890.2,1171.4,1860.5,21.8385,885.225,1173.15
2023-10-11,1878.4,22.133,893.0,1170.3,1874.35,22.0405,892.5,1174.72
2023-10-12,1874.2,21.959,875.8,1147.5,1868.81,21.825,869.5,1142.22
2023-10-16,1925.1,22.765,899.4,1146.8,1920.185,22.61,895.5,1150.27
2023-10-17,1926.4,23.024,906.2,1146.7,1923.145,22.807,900.5,1138.37
2023-10-18,1958.8,23.099,894.3,1134.0,1947.735,22.854,887.5,1131.32
2023-10-19,1971.2,23.031,898.2,1118.5,1974.385,23.054,895.5,1119.15
2023-10-23,1978.2,23.21,905.0,1139.2,1972.85,22.9795,898.0,1120.72
2023-10-24,1976.8,23.116,891.9,1127.5,1971.12,22.917,889.75,1125.87
2023-10-25,1985.5,23.007,912.4,1133.6,1979.565,22.861,908.0,1127.07
2023-10-26,1987.9,22.908,909.0,1142.8,1984.87,22.794,906.5,1132.1
2023-10-30,2005.6,23.519,946.7,1132.2,1995.14,23.2965,935.975,1129.97
2023-10-31,1994.3,23.075,951.2,1119.8,1984.69,22.85,937.125,1127.35
2023-11-01,1987.5,22.912,936.8,1107.9,1983.925,22.991,926.575,1113.77
2023-11-02,1993.5,22.971,936.7,1104.3,1985.0,22.723,925.8,1117.4
2023-11-06,1988.6,23.355,924.6,1108.6,1977.99,23.0305,907.5,1112.0
2023-11-07,1973.5,22.709,904.9,1056.7,1969.13,22.635,895.5,1057.75
2023-11-08,1957.8,22.846,878.3,1054.1,1950.28,22.549,870.5,1052.67
2023-11-09,1969.8,23.023,869.6,1002.5,1958.435,22.639,862.5,995.4
2023-11-13,1950.2,22.477,871.0,975.6,1946.21,22.314,868.5,987.0
2023-11-14,1966.5,23.249,899.3,1019.6,1963.125,23.087,890.0,1010.82
2023-11-15,1964.3,23.659,908.3,1033.3,1959.395,23.4425,899.3,1034.5
2023-11-16,1987.3,24.053,909.3,1042.3,1981.27,23.7455,897.4,1037.95
2023-11-20,1980.3,23.732,933.6,1092.3,1978.015,23.4355,922.5,1084.0
2023-11-21,2001.6,23.989,952.1,1095.5,1998.41,23.7465,937.5,1079.97
2023-11-22,1992.8,23.808,937.6,1057.8,1989.9,23.6385,926.6,1072.17
2023-11-27,2012.4,24.803,930.4,1065.4,2014.02,24.649,922.45,1071.07
2023-11-28,2040.0,25.066,955.7,1063.2,2040.95,25.03,945.0,1057.02
2023-11-29,2057.5,25.342,948.6,1041.2,2044.205,25.023,935.675,1034.1
2023-11-30,2047.6,25.541,942.9,1020.1,2036.195,25.271,929.75,1009.05
2023-12-04,2032.9,24.786,932.6,980.4,2029.42,24.5035,920.5,978.775
2023-12-05,2026.9,24.43,914.1,940.0,2019.34,24.16,902.0,937.875
2023-12-06,2038.4,24.112,901.2,950.4,2025.4,23.902,892.0,947.35
2023-12-07,2036.9,23.942,919.7,980.9,2028.64,23.8035,911.5,973.475
2023-12-11,1984.3,22.953,923.2,964.5,1981.98,22.824,913.0,964.35
2023-12-12,1983.9,22.906,937.6,982.0,1979.47,22.771,933.5,981.9
2023-12-13,1988.1,22.815,929.5,968.9,2027.56,23.807,939.0,994.5
2023-12-14,2035.2,24.273,975.9,1121.1,2036.38,24.1785,963.5,1115.05
2023-12-18,2030.9,23.994,963.0,1199.1,2027.29,23.8055,950.5,1185.62
2023-12-19,2042.6,24.206,974.4,1240.6,2040.27,24.0525,959.0,1229.85
2023-12-20,2038.1,24.516,983.0,1226.6,2031.275,24.1505,964.0,1203.67
2023-12-21,2041.8,24.468,979.0,1227.9,2045.81,24.3985,969.0,1216.62
2023-12-26,2060.4,24.285,995.6,1189.1,2068.045,24.2275,982.0,1182.32
2023-12-27,2083.4,24.526,1013.5,1157.4,2077.675,24.27,1001.0,1159.75
2023-12-28,2083.5,24.372,1023.2,1140.2,2065.445,23.977,1007.5,1134.0
2024-01-02,2073.4,23.953,998.3,1083.9,2058.94,23.6585,986.0,1079.92
2024-01-03,2042.8,23.157,987.1,1071.1,2041.45,22.9855,977.0,1070.27
2024-01-04,2050.0,23.187,966.3,1037.8,2043.56,23.008,959.0,1043.0
2024-01-08,2033.5,23.31,959.4,998.7,2028.075,23.1075,948.25,999.925
2024-01-09,2033.0,23.091,943.5,976.9,2030.21,22.9765,933.5,980.425
2024-01-10,2027.8,23.066,929.6,995.2,2024.39,22.899,923.0,1004.1
2024-01-11,2019.2,22.705,919.6,983.0,2028.995,22.751,918.0,992.2
2024-01-16,2030.2,23.093,904.4,938.1,2028.345,22.9185,899.5,940.7
2024-01-17,2006.5,22.669,889.6,919.7,2006.26,22.557,886.0,916.525
2024-01-18,2021.6,22.807,912.0,944.0,2023.17,22.746,911.5,940.925
2024-01-22,2022.2,22.296,903.0,940.5,2021.645,22.098,895.5,939.825
2024-01-23,2025.8,22.462,905.5,946.8,2029.26,22.443,904.0,951.125
2024-01-24,2016.0,22.889,914.9,973.7,2014.01,22.67,903.5,965.725
2024-01-25,2017.8,22.927,894.5,942.9,2020.88,22.912,893.0,941.15
2024-01-29,2025.4,23.251,938.3,981.2,2032.865,23.205,932.5,987.375
2024-01-30,2041.1,23.343,939.7,983.2,2036.95,23.1605,926.5,978.975
2024-01-31,2057.4,23.282,940.4,1000.5,2039.57,22.9385,922.0,981.55
2024-02-01,2061.2,23.347,930.9,975.1,2054.99,23.177,917.5,965.7
2024-02-05,2032.9,22.534,912.3,959.6,2025.17,22.358,900.425,950.875
2024-02-06,2041.5,22.588,919.5,954.7,2036.05,22.428,906.5,952.65
2024-02-07,2041.8,22.471,895.9,903.9,2035.145,22.217,882.5,899.225
2024-02-08,2038.1,22.749,902.8,895.7,2034.48,22.5845,890.5,890.35
2024-02-12,2023.4,22.878,905.8,901.3,2020.035,22.693,892.5,897.85
2024-02-13,1997.7,22.266,887.7,866.2,1993.245,22.123,874.0,867.6
2024-02-14,1994.7,22.495,905.3,939.6,1992.35,22.371,893.0,937.65
2024-02-15,2005.3,23.061,912.8,957.0,2004.3,22.925,901.0,955.35
2024-02-20,2030.0,23.25,922.3,986.8,2024.335,23.009,906.5,973.8
2024-02-21,2024.5,22.989,898.2,953.7,2026.095,22.887,886.5,954.05
2024-02-22,2020.8,22.899,914.0,975.0,2024.45,22.747,902.7,969.4
2024-02-26,2029.1,22.638,890.2,962.5,2031.215,22.521,881.1,956.775
2024-02-27,2034.4,22.651,902.1,946.8,2030.32,22.457,892.5,938.9
2024-02-28,2042.7,22.636,894.0,931.0,2034.52,22.462,880.6,932.55
2024-02-29,2054.7,22.885,892.8,945.9,2044.195,22.671,880.375,946.825
2024-03-04,2126.3,23.991,913.3,972.5,2114.625,23.8905,898.55,963.7
2024-03-05,2141.9,23.984,896.6,946.0,2127.75,23.6725,883.3,949.825
2024-03-06,2158.2,24.493,923.6,1048.0,2147.86,24.1755,909.05,1049.5
2024-03-07,2165.2,24.578,932.8,1041.5,2160.115,24.2955,920.75,1041.75
2024-03-11,2188.6,24.715,949.6,1041.1,2181.395,24.485,939.138,1032.02
2024-03-12,2166.1,24.394,937.4,1049.7,2158.655,24.1415,927.055,1040.17
2024-03-13,2180.8,25.156,954.2,1070.1,2174.705,25.035,943.34,1063.52
2024-03-14,2167.5,25.06,944.6,1077.7,2161.625,24.816,926.85,1069.0
2024-03-18,2164.3,25.265,929.9,1040.4,2161.375,25.032,918.1,1034.25
2024-03-19,2159.7,25.135,910.4,998.5,2158.795,24.915,896.7,994.0
2024-03-20,2161.0,25.104,908.3,999.3,2200.775,25.6385,910.722,1027.5
2024-03-21,2184.7,25.007,922.0,1018.0,2181.355,24.749,907.813,1011.5
2024-03-25,2176.4,24.891,919.0,1012.4,2172.085,24.663,904.656,1010.25
2024-03-26,2177.2,24.623,917.9,1002.2,2178.375,24.409,905.419,996.5
2024-03-27,2201.4,24.879,909.7,991.0,2192.355,24.581,898.847,989.75
2024-04-01,2245.9,25.203,911.4,1004.0,2251.9,25.085,906.4,1008.32
2024-04-02,2270.3,26.057,934.3,1004.3,2280.495,26.14,924.6,1006.25
2024-04-03,2303.3,27.195,946.5,1021.7,2300.44,27.1825,940.15,1020.17
2024-04-04,2296.9,27.385,952.6,1041.3,2291.035,26.911,930.0,1023.52
2024-04-08,2339.0,27.956,974.5,1050.5,2339.325,27.853,965.55,1050.1
2024-04-09,2350.6,28.134,984.1,1086.1,2352.95,28.1525,980.25,1095.37
2024-04-10,2336.6,28.204,976.4,1058.4,2334.19,27.9275,964.9,1052.02
2024-04-11,2360.8,28.401,988.0,1040.7,2372.55,28.4455,983.5,1050.0
2024-04-15,2370.9,28.866,981.0,1043.9,2383.225,28.8755,973.225,1037.62
2024-04-16,2395.5,28.526,975.2,1031.2,2382.58,28.104,958.6,1017.72
2024-04-17,2376.2,28.553,954.2,1030.8,2360.38,28.2235,942.8,1029.52
2024-04-18,2385.8,28.532,954.5,1038.5,2379.305,28.2405,939.65,1026.7
2024-04-22,2334.6,27.397,931.3,1015.6,2327.075,27.194,921.95,1011.67
2024-04-23,2329.9,27.511,922.8,1026.8,2322.02,27.307,912.4,1022.5
2024-04-24,2326.0,27.496,915.8,1008.3,2316.11,27.166,904.8,1001.9
2024-04-25,2330.3,27.502,920.5,982.0,2332.22,27.442,918.65,985.5
2024-04-29,2357.7,27.66,972.4,978.4,2335.74,27.142,952.0,977.525
2024-04-30,2302.9,26.654,960.0,953.1,2285.94,26.295,937.95,956.0
2024-05-01,2311.0,26.748,966.2,949.0,2319.305,26.6495,954.7,951.5
2024-05-02,2309.6,26.829,974.1,939.8,2303.67,26.678,955.05,938.275
2024-05-06,2331.2,27.614,976.2,983.7,2323.97,27.447,959.25,982.025
2024-05-07,2324.2,27.544,998.9,980.1,2313.99,27.24,975.0,974.0
2024-05-08,2322.3,27.601,995.3,956.7,2308.385,27.337,976.95,956.525
2024-05-09,2340.3,28.365,1001.5,971.7,2346.3,28.334,984.725,970.875
2024-05-13,2343.0,28.443,1020.5,970.6,2336.465,28.2035,1000.95,964.075
2024-05-14,2359.9,28.702,1053.6,985.7,2357.985,28.6115,1037.5,985.0
2024-05-15,2394.9,29.729,1080.4,1018.6,2386.085,29.6725,1067.7,1012.3
2024-05-16,2385.5,29.876,1082.2,1003.1,2376.74,29.581,1063.2,990.025
2024-05-20,2438.5,32.426,1075.2,1035.1,2426.36,31.831,1051.65,1029.12
2024-05-21,2425.9,32.078,1072.7,1034.1,2420.935,31.978,1053.5,1027.97
2024-05-22,2392.9,31.496,1062.1,1007.6,2378.74,30.798,1039.67,997.4
2024-05-23,2337.2,30.455,1042.8,978.0,2328.885,30.1255,1020.0,972.875
2024-05-28,2356.5,32.137,1079.2,982.9,2361.215,32.1,1064.7,986.3
2024-05-29,2341.2,32.373,1052.6,969.1,2337.81,31.9765,1039.65,959.0
2024-05-30,2354.7,31.68,1050.5,956.5,2343.245,31.166,1029.0,951.125
2024-06-03,2357.5,30.942,1035.7,924.5,2350.735,30.732,1019.15,926.95
2024-06-04,2335.7,29.772,1008.7,917.4,2327.025,29.496,992.95,917.0
2024-06-05,2363.6,30.229,1013.4,933.7,2355.335,30.006,998.75,936.525
2024-06-06,2378.9,31.532,1024.9,932.1,2376.135,31.3255,1007.25,934.0
2024-06-10,2315.1,30.03,990.4,905.0,2310.695,29.7485,974.6,911.0
2024-06-11,2314.6,29.386,972.4,884.9,2316.87,29.285,958.0,890.875
2024-06-12,2342.7,30.422,984.8,905.8,2324.765,29.7285,962.1,906.975
2024-06-13,2305.9,29.216,967.7,882.8,2303.96,28.965,953.15,889.55
2024-06-17,2316.9,29.545,983.5,887.5,2319.165,29.465,972.4,896.5
2024-06-18,2334.8,29.717,990.1,884.2,2329.51,29.5415,977.5,892.5
2024-06-20,2357.0,30.981,996.7,910.4,2359.995,30.737,984.5,928.525
2024-06-24,2332.4,29.685,1013.8,970.7,2334.42,29.582,999.25,981.075
2024-06-25,2318.4,29.028,999.0,931.3,2319.605,28.914,987.5,951.775
2024-06-26,2301.0,29.091,1034.4,920.3,2298.24,28.7705,1015.5,933.75
2024-06-27,2336.6,29.256,1006.2,927.5,2327.915,28.9775,990.45,937.4
2024-07-01,2338.9,29.613,988.7,973.5,2331.855,29.4495,981.3,982.75
2024-07-02,2333.4,29.658,1009.2,1021.3,2329.575,29.5235,998.5,1012.5
2024-07-03,2369.4,30.842,1013.4,1035.3,2356.25,30.498,999.9,1028.52
2024-07-08,2363.5,30.913,1013.5,1014.7,2359.045,30.7625,1002.55,1013.77
2024-07-09,2367.9,31.056,999.0,986.2,2364.025,30.7985,988.475,984.525
2024-07-10,2379.7,31.014,1006.7,991.6,2371.355,30.8165,996.2,993.5
2024-07-11,2421.9,31.671,1014.4,997.0,2415.345,31.4575,1007.15,996.775
